order_id,order_date,product_id,amount
US-2017-160465,2017-07-21,OFF-ST-10000136,222.32
US-2017-160465,2017-07-21,TEC-PH-10004522,210.564
CA-2014-153850,2014-11-24,FUR-FU-10002960,35.168
CA-2014-153850,2014-11-24,TEC-PH-10002584,1502.376
CA-2014-127558,2014-11-15,FUR-FU-10002505,10.11
CA-2014-127558,2014-11-15,TEC-AC-10003832,772.47
CA-2014-127558,2014-11-15,OFF-SU-10002537,20.46
CA-2017-136511,2017-03-23,OFF-SU-10003505,347.58
CA-2016-133795,2016-12-18,TEC-AC-10001465,72.64
CA-2016-133795,2016-12-18,TEC-AC-10003832,772.47
CA-2016-133795,2016-12-18,FUR-FU-10003731,39.92
US-2017-130953,2017-07-29,OFF-BI-10004828,33.48
US-2017-130953,2017-07-29,TEC-PH-10003012,461.97
US-2017-130953,2017-07-29,OFF-AP-10002311,137.62
US-2017-130953,2017-07-29,FUR-CH-10004626,302.67
CA-2014-151792,2014-02-09,TEC-AC-10001606,239.976
CA-2017-139304,2017-01-29,OFF-AR-10001216,8.34
CA-2017-139304,2017-01-29,OFF-SU-10001664,8.57
CA-2017-139304,2017-01-29,OFF-BI-10002498,119.616
CA-2016-155166,2016-12-26,FUR-CH-10003968,212.94
CA-2016-155166,2016-12-26,OFF-AP-10002765,26.49
CA-2015-103954,2015-09-08,FUR-BO-10004690,687.4
CA-2014-169803,2014-06-04,FUR-TA-10000688,653.55
CA-2014-169803,2014-06-04,TEC-AC-10003441,33.9
CA-2017-141719,2017-11-17,TEC-AC-10003610,239.96
CA-2015-136469,2015-11-07,FUR-TA-10001520,199.836
CA-2015-136469,2015-11-07,TEC-PH-10001817,716.0
CA-2015-136469,2015-11-07,OFF-BI-10004492,221.06
CA-2016-158694,2016-10-11,OFF-PA-10002421,67.71
CA-2016-158694,2016-10-11,OFF-AP-10000055,129.92
CA-2016-158694,2016-10-11,FUR-FU-10000965,467.46
CA-2016-158694,2016-10-11,OFF-PA-10001363,61.4
CA-2016-158694,2016-10-11,OFF-ST-10001496,720.76
CA-2016-158694,2016-10-11,OFF-BI-10004656,5.184
CA-2016-158694,2016-10-11,OFF-AR-10001227,14.7
US-2014-104759,2014-03-31,OFF-BI-10002071,8.134
US-2014-104759,2014-03-31,TEC-AC-10004901,79.984
CA-2015-150511,2015-09-18,OFF-PA-10001776,18.54
CA-2015-134922,2015-07-11,OFF-EN-10000483,24.4
US-2017-120607,2017-05-19,OFF-PA-10003129,195.64
CA-2015-141243,2015-03-01,TEC-AC-10003198,398.4
CA-2015-141243,2015-03-01,OFF-AR-10001246,7.056
CA-2015-141243,2015-03-01,FUR-BO-10003272,1352.3976
CA-2015-162166,2015-08-09,OFF-PA-10002606,26.4
CA-2015-162166,2015-08-09,OFF-ST-10002486,41.88
CA-2016-120796,2016-03-04,OFF-BI-10004330,99.846
CA-2016-109722,2016-05-12,TEC-PH-10000560,699.98
CA-2016-109722,2016-05-12,OFF-ST-10000060,584.82
CA-2015-136798,2015-08-05,OFF-BI-10003684,43.98
CA-2015-136798,2015-08-05,TEC-PH-10000441,377.97
CA-2015-136798,2015-08-05,FUR-FU-10000723,123.96
CA-2017-122196,2017-09-22,TEC-PH-10004977,391.98
CA-2017-142090,2017-11-30,TEC-AC-10002001,383.976
CA-2017-142090,2017-11-30,FUR-TA-10001889,1781.682
CA-2017-160934,2017-01-15,OFF-AR-10003504,21.4
CA-2014-124478,2014-08-08,TEC-CO-10001571,549.99
CA-2014-124478,2014-08-08,OFF-AP-10002495,167.535
CA-2014-124478,2014-08-08,OFF-EN-10002500,38.34
CA-2014-124478,2014-08-08,FUR-FU-10002088,53.88
CA-2014-124478,2014-08-08,TEC-PH-10001128,299.98
CA-2015-145485,2015-05-11,OFF-ST-10000649,62.8
CA-2017-151071,2017-04-25,OFF-BI-10002103,13.904
CA-2014-134572,2014-04-20,FUR-TA-10001705,744.1
CA-2014-134572,2014-04-20,OFF-ST-10004634,44.84
CA-2014-134572,2014-04-20,FUR-TA-10004442,401.59
CA-2017-143217,2017-11-11,OFF-BI-10002949,18.24
US-2017-133312,2017-11-25,FUR-BO-10002213,359.499
US-2017-133312,2017-11-25,OFF-ST-10001325,10.48
US-2015-137533,2015-12-18,OFF-PA-10003441,20.736
CA-2016-155138,2016-08-09,TEC-AC-10004209,35.168
CA-2016-155138,2016-08-09,OFF-PA-10000501,64.704
CA-2016-108350,2016-06-06,OFF-PA-10003656,105.52
CA-2015-144302,2015-06-19,OFF-BI-10001107,5.792
CA-2015-109001,2015-05-03,TEC-PH-10000562,466.158
CA-2015-109001,2015-05-03,TEC-AC-10001101,10.312
CA-2015-109001,2015-05-03,OFF-BI-10003529,2.556
CA-2017-132738,2017-04-08,OFF-PA-10001752,7.968
CA-2017-132738,2017-04-08,OFF-EN-10001141,8.784
CA-2017-156720,2017-12-30,OFF-FA-10003472,3.024
CA-2015-119102,2015-05-23,OFF-ST-10004507,51.45
US-2014-140452,2014-06-12,OFF-AP-10004036,14.016
US-2014-140452,2014-06-12,FUR-TA-10004086,214.95
US-2014-140452,2014-06-12,TEC-PH-10000307,35.04
US-2014-140452,2014-06-12,FUR-FU-10002088,10.776
US-2014-140452,2014-06-12,OFF-BI-10004965,4.6
US-2014-140452,2014-06-12,OFF-ST-10002485,35.168
CA-2015-141936,2015-07-08,OFF-BI-10002194,19.152
CA-2014-158442,2014-03-17,OFF-AR-10003732,4.448
CA-2014-158442,2014-03-17,OFF-PA-10002195,5.184
CA-2014-158442,2014-03-17,OFF-PA-10002365,15.552
CA-2015-167374,2015-03-26,OFF-PA-10001950,40.032
CA-2015-167374,2015-03-26,TEC-AC-10004633,16.776
CA-2014-116568,2014-12-14,FUR-CH-10002439,186.304
CA-2015-147102,2015-09-19,TEC-AC-10000682,66.36
CA-2017-132213,2017-04-25,OFF-AR-10004078,42.048
CA-2017-132213,2017-04-25,OFF-AR-10001958,67.92
CA-2014-138450,2014-10-18,OFF-EN-10001335,52.512
CA-2014-138450,2014-10-18,OFF-ST-10003479,186.912
CA-2014-138450,2014-10-18,OFF-PA-10003016,10.048
CA-2015-153073,2015-11-13,FUR-FU-10001025,17.496
CA-2016-147970,2016-01-31,OFF-PA-10003936,15.552
CA-2016-150658,2016-11-17,OFF-BI-10004140,10.776
CA-2017-125640,2017-07-25,OFF-LA-10004178,3.304
CA-2017-154137,2017-11-11,OFF-ST-10003324,35.48
CA-2015-127173,2015-09-26,OFF-FA-10004854,34.44
CA-2015-127173,2015-09-26,TEC-MA-10002859,629.93
CA-2015-127173,2015-09-26,OFF-BI-10000088,79.056
CA-2014-149538,2014-04-04,OFF-ST-10004180,232.55
CA-2014-149538,2014-04-04,TEC-AC-10002926,99.98
CA-2014-149538,2014-04-04,OFF-PA-10003797,19.44
CA-2014-149538,2014-04-04,OFF-PA-10002195,12.96
CA-2014-160766,2014-09-14,FUR-TA-10001039,464.292
CA-2014-160766,2014-09-14,OFF-EN-10001099,68.46
CA-2014-160766,2014-09-14,TEC-MA-10003979,2799.96
CA-2014-160766,2014-09-14,OFF-AP-10002945,601.3
CA-2014-160766,2014-09-14,TEC-PH-10001536,16.99
CA-2014-160766,2014-09-14,TEC-PH-10000526,287.97
CA-2014-160766,2014-09-14,OFF-PA-10000213,44.82
CA-2017-146626,2017-12-29,FUR-FU-10002501,101.12
CA-2015-123330,2015-06-21,TEC-PH-10001819,107.976
CA-2017-155607,2017-11-26,OFF-AP-10001962,58.73
CA-2017-155607,2017-11-26,OFF-BI-10003364,93.344
CA-2016-151323,2016-10-23,OFF-FA-10002983,17.05
CA-2015-146696,2015-12-14,OFF-BI-10002432,8.096
CA-2016-128972,2016-11-13,FUR-FU-10003096,30.36
CA-2017-128335,2017-09-29,OFF-EN-10001539,23.34
CA-2017-128335,2017-09-29,OFF-PA-10004996,51.55
CA-2015-154886,2015-08-11,TEC-AC-10001956,119.9
CA-2016-111213,2016-01-04,FUR-CH-10000454,1317.492
CA-2016-111213,2016-01-04,OFF-SU-10000946,63.84
CA-2016-111213,2016-01-04,OFF-BI-10004140,3.592
CA-2017-161333,2017-02-02,FUR-FU-10003039,86.26
CA-2017-161333,2017-02-02,OFF-ST-10000464,139.04
CA-2017-161333,2017-02-02,OFF-AP-10000252,46.8
CA-2017-128734,2017-12-24,FUR-FU-10001731,8.544
CA-2017-128734,2017-12-24,FUR-CH-10001394,842.376
CA-2014-141796,2014-06-21,TEC-PH-10001578,1214.85
CA-2017-125101,2017-06-03,OFF-ST-10000675,67.78
CA-2017-169929,2017-09-25,OFF-ST-10002352,39.9
US-2014-121566,2014-06-30,OFF-BI-10004528,2.688
US-2014-121566,2014-06-30,OFF-AR-10001026,6.6
US-2015-124219,2015-07-08,OFF-BI-10002215,28.4
US-2015-124219,2015-07-08,FUR-FU-10000305,212.94
CA-2017-163006,2017-06-30,TEC-PH-10002584,1001.584
CA-2017-163006,2017-06-30,FUR-CH-10000229,569.058
CA-2017-163006,2017-06-30,FUR-FU-10003799,14.224
CA-2015-156146,2015-10-26,TEC-PH-10001700,105.584
CA-2015-156146,2015-10-26,TEC-PH-10001527,68.72
CA-2014-111192,2014-07-30,FUR-BO-10002916,1367.84
CA-2016-115378,2016-11-18,FUR-CH-10000863,301.96
CA-2015-161627,2015-06-07,FUR-CH-10003968,170.352
CA-2014-121006,2014-10-11,OFF-AR-10001149,3.9
CA-2014-121006,2014-10-11,OFF-PA-10000130,12.84
CA-2014-121006,2014-10-11,OFF-PA-10002479,15.84
CA-2014-121006,2014-10-11,FUR-CH-10004997,563.94
CA-2014-121006,2014-10-11,OFF-ST-10004950,62.94
CA-2014-121006,2014-10-11,OFF-ST-10001490,535.41
CA-2016-122903,2016-05-27,FUR-CH-10002024,3504.9
CA-2016-122903,2016-05-27,OFF-PA-10001790,144.12
CA-2016-122903,2016-05-27,OFF-PA-10000994,314.55
CA-2015-107741,2015-08-03,OFF-AR-10002399,3.408
CA-2017-106432,2017-10-19,OFF-BI-10002799,2.072
CA-2017-106432,2017-10-19,FUR-BO-10004360,328.3992
CA-2016-148908,2016-05-11,OFF-BI-10002082,53.248
CA-2016-123015,2016-12-26,OFF-BI-10004967,4.992
US-2015-120502,2015-04-13,FUR-FU-10004973,37.68
US-2015-120502,2015-04-13,TEC-PH-10003645,258.576
US-2015-120502,2015-04-13,OFF-AP-10004980,75.84
CA-2017-108749,2017-12-09,OFF-PA-10003797,45.36
CA-2017-108749,2017-12-09,OFF-BI-10003707,45.78
CA-2017-163335,2017-09-24,OFF-ST-10000885,40.29
CA-2017-163335,2017-09-24,OFF-BI-10002827,38.71
CA-2015-134719,2015-10-10,OFF-ST-10004459,1801.632
US-2015-154389,2015-11-27,TEC-PH-10002789,748.752
CA-2015-115567,2015-09-13,TEC-AC-10001314,199.96
CA-2015-115567,2015-09-13,FUR-CH-10000015,1516.2
US-2017-136679,2017-11-14,TEC-AC-10004855,167.952
US-2017-136679,2017-11-14,OFF-AR-10003582,45.04
US-2017-141943,2017-05-05,OFF-EN-10003448,23.16
CA-2014-101560,2014-11-28,FUR-FU-10003773,397.6
CA-2014-101560,2014-11-28,OFF-PA-10001363,85.96
CA-2014-101560,2014-11-28,OFF-AR-10004757,13.12
CA-2014-101560,2014-11-28,OFF-BI-10000309,45.66
CA-2014-159709,2014-10-05,OFF-EN-10001434,158.13
CA-2014-159709,2014-10-05,TEC-PH-10003988,43.6
CA-2016-103982,2016-03-03,OFF-SU-10000151,3930.072
CA-2016-103982,2016-03-03,OFF-FA-10001332,2.304
CA-2016-103982,2016-03-03,TEC-PH-10000895,431.976
CA-2016-103982,2016-03-03,TEC-AC-10002857,41.72
CA-2015-142454,2015-08-15,FUR-FU-10004018,104.23
CA-2015-142454,2015-08-15,OFF-ST-10003638,70.26
CA-2015-102015,2015-12-09,OFF-AR-10004685,9.26
CA-2015-102015,2015-12-09,OFF-ST-10001713,105.98
CA-2015-102015,2015-12-09,OFF-FA-10000490,1.24
CA-2015-102015,2015-12-09,OFF-LA-10002043,20.7
CA-2015-102015,2015-12-09,OFF-PA-10002464,28.9
CA-2015-102015,2015-12-09,OFF-EN-10002504,27.18
CA-2015-156755,2015-12-01,OFF-ST-10002615,465.18
CA-2015-130876,2015-12-05,OFF-ST-10004258,36.63
CA-2016-145898,2016-09-26,OFF-ST-10004507,51.45
CA-2016-145898,2016-09-26,OFF-LA-10000262,7.83
CA-2016-145898,2016-09-26,OFF-AR-10002445,35.4
CA-2016-145898,2016-09-26,OFF-PA-10001667,29.9
US-2017-159562,2017-09-09,OFF-EN-10000461,17.48
CA-2017-134635,2017-04-15,OFF-PA-10002254,79.14
CA-2017-167080,2017-10-06,OFF-AR-10001868,8.4
CA-2017-145653,2017-01-09,FUR-CH-10004875,498.26
CA-2014-140487,2014-06-14,FUR-BO-10000711,212.94
CA-2017-117401,2017-05-18,OFF-AP-10000938,706.86
CA-2017-117401,2017-05-18,TEC-PH-10003555,114.95
CA-2017-117401,2017-05-18,OFF-BI-10001267,43.19
US-2017-109582,2017-12-09,OFF-PA-10004071,166.44
CA-2016-119865,2016-06-21,OFF-BI-10001553,36.56
CA-2016-119865,2016-06-21,OFF-BI-10003007,186.144
CA-2016-119865,2016-06-21,FUR-BO-10003272,353.568
US-2014-147648,2014-11-26,OFF-PA-10001033,81.98
CA-2017-124436,2017-03-19,OFF-BI-10001553,14.624
CA-2017-124436,2017-03-19,FUR-TA-10001095,697.16
CA-2017-124436,2017-03-19,FUR-FU-10001185,30.93
CA-2017-124436,2017-03-19,OFF-BI-10000343,27.496
CA-2014-115084,2014-10-18,FUR-CH-10004626,605.34
CA-2017-131037,2017-08-22,FUR-TA-10001768,210.008
CA-2016-111143,2016-11-19,OFF-AP-10001947,54.96
CA-2014-166744,2014-09-20,FUR-FU-10004952,164.22
CA-2014-166744,2014-09-20,FUR-BO-10001337,362.94
CA-2014-166744,2014-09-20,TEC-AC-10003628,59.98
CA-2016-116561,2016-11-09,OFF-ST-10004186,332.94
CA-2016-116561,2016-11-09,OFF-BI-10001658,39.872
CA-2016-110730,2016-09-23,OFF-SU-10004737,13.68
CA-2017-146367,2017-04-08,OFF-BI-10002827,3.318
CA-2016-149454,2016-07-25,OFF-BI-10003694,10.44
CA-2016-156265,2016-02-08,FUR-TA-10001691,136.464
CA-2016-156265,2016-02-08,TEC-PH-10001918,333.576
CA-2016-156265,2016-02-08,OFF-BI-10000285,12.544
US-2015-168914,2015-05-21,OFF-AP-10000358,20.768
US-2017-110989,2017-03-11,TEC-AC-10002345,43.5
CA-2015-106215,2015-04-16,OFF-FA-10001229,12.576
US-2016-169369,2016-12-12,TEC-AC-10001314,249.95
US-2016-169369,2016-12-12,OFF-PA-10004438,49.12
CA-2015-132318,2015-10-30,OFF-AP-10000026,182.91
US-2014-131982,2014-07-03,OFF-BI-10004224,107.648
CA-2015-125185,2015-05-03,FUR-CH-10002647,99.372
CA-2015-125185,2015-05-03,FUR-FU-10003247,33.568
CA-2016-130078,2016-08-08,OFF-PA-10003270,10.56
US-2017-114034,2017-03-01,OFF-PA-10004735,38.88
US-2017-115595,2017-09-10,OFF-PA-10001745,35.2
CA-2017-158722,2017-10-20,OFF-PA-10000176,45.528
CA-2014-105165,2014-07-09,TEC-PH-10000675,196.776
CA-2014-105165,2014-07-09,OFF-BI-10000050,2.92
CA-2014-105165,2014-07-09,FUR-TA-10004154,200.795
CA-2014-105165,2014-07-09,TEC-AC-10002718,46.688
CA-2014-105165,2014-07-09,OFF-AR-10003179,21.864
CA-2017-147452,2017-09-30,OFF-PA-10001838,11.76
CA-2017-147452,2017-09-30,OFF-PA-10004039,167.94
CA-2017-147452,2017-09-30,OFF-AP-10001626,3.89
US-2017-114657,2017-11-16,TEC-MA-10003173,52.44
CA-2017-144484,2017-11-09,FUR-FU-10000260,32.36
CA-2017-144484,2017-11-09,OFF-AP-10004487,406.6
CA-2017-125913,2017-01-16,FUR-FU-10001487,27.92
CA-2017-125913,2017-01-16,FUR-TA-10001520,399.672
US-2016-158309,2016-11-26,OFF-BI-10000145,3.744
CA-2015-162887,2015-07-11,FUR-CH-10000595,715.2
CA-2017-147333,2017-12-14,TEC-AC-10004469,159.8
CA-2017-147333,2017-12-14,TEC-AC-10003038,44.75
CA-2014-113859,2014-09-13,FUR-CH-10004698,340.116
CA-2014-159681,2014-07-12,OFF-PA-10003641,105.52
US-2017-104094,2017-07-09,TEC-AC-10002134,13.48
CA-2017-152709,2017-07-10,OFF-ST-10001837,85.52
CA-2015-105158,2015-05-09,FUR-FU-10001706,6.16
CA-2015-105158,2015-05-09,OFF-PA-10001970,36.84
CA-2014-133424,2014-03-30,OFF-ST-10002957,15.84
CA-2014-133424,2014-03-30,OFF-LA-10002312,44.4
CA-2017-105991,2017-05-05,OFF-EN-10002600,21.24
CA-2017-105991,2017-05-05,OFF-BI-10003274,9.552
CA-2017-105991,2017-05-05,FUR-BO-10004467,89.991
US-2017-136784,2017-04-30,OFF-PA-10000675,163.96
CA-2014-146283,2014-08-09,OFF-PA-10002259,17.904
CA-2014-146283,2014-08-09,FUR-CH-10004287,966.7
CA-2014-146283,2014-08-09,OFF-PA-10000482,182.112
CA-2017-151218,2017-06-20,OFF-ST-10004835,4.464
CA-2015-111073,2015-12-26,FUR-TA-10004086,51.588
CA-2017-144883,2017-08-15,OFF-LA-10000305,50.4
CA-2017-142174,2017-04-03,OFF-PA-10000806,89.568
CA-2017-108791,2017-07-27,FUR-FU-10004018,14.89
CA-2017-108791,2017-07-27,TEC-PH-10002660,543.92
CA-2016-106656,2016-09-23,OFF-EN-10001509,4.08
CA-2016-106656,2016-09-23,OFF-LA-10003148,18.9
CA-2016-113831,2016-05-30,FUR-TA-10002645,2275.5
CA-2016-113831,2016-05-30,TEC-AC-10003033,1979.7
CA-2016-113831,2016-05-30,OFF-LA-10001297,62.1
US-2014-139500,2014-11-16,FUR-CH-10002017,37.296
US-2014-166310,2014-09-21,FUR-FU-10001546,8.544
US-2016-168410,2016-02-21,FUR-FU-10000629,68.95
US-2016-168410,2016-02-21,OFF-ST-10000036,296.37
US-2016-168410,2016-02-21,TEC-PH-10002583,39.98
CA-2017-131254,2017-11-19,FUR-CH-10003774,191.058
CA-2017-131254,2017-11-19,OFF-AR-10003876,13.04
CA-2017-131254,2017-11-19,OFF-BI-10003527,1525.188
CA-2016-123414,2016-08-21,OFF-LA-10004559,9.216
CA-2016-123414,2016-08-21,OFF-SU-10002573,28.048
CA-2017-137876,2017-04-30,FUR-FU-10000222,64.96
CA-2017-137876,2017-04-30,OFF-EN-10001219,30.56
CA-2016-154060,2016-02-05,FUR-CH-10002304,187.056
US-2017-162558,2017-02-10,FUR-FU-10002364,11.808
US-2017-162558,2017-02-10,FUR-FU-10004864,9.656
US-2017-162558,2017-02-10,OFF-PA-10003172,20.736
US-2017-162558,2017-02-10,OFF-BI-10000977,27.36
US-2017-162558,2017-02-10,FUR-TA-10000198,2314.116
US-2017-162558,2017-02-10,OFF-BI-10003984,34.236
US-2017-162558,2017-02-10,FUR-FU-10003691,19.76
CA-2017-134439,2017-09-18,OFF-PA-10004082,15.96
CA-2015-119508,2015-04-12,OFF-AR-10003723,16.9
CA-2015-119508,2015-04-12,FUR-FU-10004270,25.08
CA-2015-152681,2015-01-17,OFF-AR-10003183,6.68
CA-2014-130813,2014-06-01,OFF-PA-10002005,19.44
CA-2015-120320,2015-05-03,TEC-PH-10000149,31.92
CA-2016-111941,2016-12-25,OFF-BI-10001524,33.568
CA-2016-123120,2016-04-09,FUR-FU-10004748,63.94
CA-2016-123120,2016-04-09,OFF-BI-10001460,60.6
CA-2016-123120,2016-04-09,OFF-SU-10002503,22.72
CA-2014-103331,2014-08-26,FUR-FU-10001731,10.68
CA-2014-103331,2014-08-26,OFF-PA-10002160,17.34
CA-2014-103331,2014-08-26,OFF-PA-10002659,3.38
CA-2015-169278,2015-05-21,OFF-BI-10001636,26.976
CA-2017-111577,2017-10-16,OFF-PA-10000062,307.776
CA-2015-146486,2015-09-11,OFF-ST-10002554,244.55
CA-2015-146486,2015-09-11,OFF-EN-10001509,12.24
CA-2015-146486,2015-09-11,TEC-AC-10002018,13.98
CA-2015-146486,2015-09-11,TEC-AC-10002637,899.95
US-2014-168501,2014-11-21,OFF-EN-10001509,1.632
US-2014-168501,2014-11-21,TEC-PH-10004922,267.96
CA-2015-112053,2015-11-10,TEC-AC-10002550,31.95
CA-2017-108539,2017-03-21,OFF-ST-10003208,725.84
CA-2017-108539,2017-03-21,OFF-BI-10003981,10.896
CA-2017-108539,2017-03-21,OFF-BI-10001031,8.544
CA-2015-149811,2015-04-01,OFF-BI-10003676,32.34
CA-2015-149811,2015-04-01,OFF-PA-10004082,39.9
US-2017-103814,2017-09-12,OFF-PA-10001019,143.856
CA-2016-123932,2016-06-09,OFF-PA-10004665,41.92
CA-2016-123932,2016-06-09,TEC-PH-10002447,329.584
US-2016-101616,2016-03-09,OFF-BI-10000014,87.28
CA-2014-113768,2014-05-13,FUR-CH-10002439,279.456
CA-2014-113768,2014-05-13,OFF-PA-10003063,8.0
CA-2016-138037,2016-09-29,OFF-BI-10002982,27.24
CA-2014-150490,2014-05-08,TEC-AC-10004510,16.36
CA-2014-150490,2014-05-08,OFF-ST-10000321,15.78
CA-2014-150490,2014-05-08,OFF-AR-10004602,45.98
US-2017-126060,2017-04-14,FUR-BO-10003433,198.272
CA-2017-100951,2017-09-06,OFF-ST-10001496,720.76
CA-2016-122017,2016-12-29,FUR-FU-10000672,70.56
CA-2016-122017,2016-12-29,OFF-AP-10001293,81.96
CA-2014-123477,2014-01-18,OFF-AP-10000692,64.864
CA-2016-107790,2016-11-20,TEC-PH-10004539,151.192
CA-2017-158071,2017-10-06,TEC-PH-10002923,88.776
CA-2017-158071,2017-10-06,OFF-LA-10004689,11.56
CA-2017-158071,2017-10-06,OFF-ST-10001228,15.58
CA-2017-147403,2017-10-09,OFF-PA-10003302,85.056
US-2017-136721,2017-08-04,FUR-FU-10004665,273.96
US-2017-136721,2017-08-04,FUR-FU-10004188,306.9
CA-2015-118738,2015-10-24,OFF-PA-10003177,15.552
CA-2015-118738,2015-10-24,FUR-TA-10002607,347.361
CA-2015-118738,2015-10-24,OFF-PA-10001166,10.368
CA-2017-134152,2017-05-27,TEC-AC-10004510,98.16
CA-2017-134152,2017-05-27,OFF-AR-10004062,31.44
CA-2014-125542,2014-05-12,OFF-EN-10000056,348.488
CA-2014-125542,2014-05-12,OFF-ST-10001469,172.736
CA-2016-136021,2016-08-14,OFF-PA-10000551,15.54
CA-2016-136021,2016-08-14,TEC-MA-10000423,105.552
CA-2016-149195,2016-05-09,OFF-PA-10001870,25.92
CA-2016-149195,2016-05-09,OFF-FA-10001843,15.808
CA-2016-149195,2016-05-09,OFF-PA-10002036,10.368
CA-2017-161410,2017-06-26,TEC-PH-10001760,358.2
CA-2017-161410,2017-06-26,TEC-PH-10000673,545.916
CA-2017-152786,2017-12-03,OFF-BI-10000829,40.41
CA-2017-164707,2017-02-18,TEC-PH-10001924,167.976
CA-2017-164707,2017-02-18,TEC-AC-10004864,109.53
CA-2017-164707,2017-02-18,OFF-LA-10004345,9.82
CA-2017-163874,2017-10-11,OFF-BI-10000088,26.352
US-2014-123183,2014-11-19,OFF-LA-10002787,22.5
US-2014-123183,2014-11-19,OFF-LA-10001569,9.96
US-2014-123183,2014-11-19,OFF-BI-10002429,213.08
US-2014-123183,2014-11-19,FUR-BO-10000362,1025.88
CA-2014-104829,2014-11-18,OFF-PA-10003016,21.98
US-2016-147340,2016-09-24,FUR-FU-10002501,63.2
CA-2016-145492,2016-11-20,OFF-AP-10003622,39.0
CA-2016-163202,2016-09-27,OFF-BI-10002764,2.907
CA-2016-117681,2016-09-04,FUR-BO-10001798,556.665
CA-2017-132262,2017-09-21,TEC-AC-10000158,71.98
CA-2017-132262,2017-09-21,TEC-AC-10000303,79.98
CA-2017-123043,2017-08-24,OFF-BI-10003910,24.672
CA-2017-123043,2017-08-24,OFF-BI-10000138,3.744
US-2016-143280,2016-02-22,TEC-PH-10002398,445.96
US-2016-143280,2016-02-22,TEC-AC-10003399,36.24
US-2016-143280,2016-02-22,OFF-FA-10000992,10.65
CA-2017-108854,2017-08-12,OFF-PA-10003022,87.92
CA-2017-108854,2017-08-12,OFF-BI-10002854,22.424
CA-2017-108854,2017-08-12,OFF-BI-10001670,90.48
CA-2017-108854,2017-08-12,OFF-ST-10001837,42.76
CA-2017-166856,2017-09-18,OFF-BI-10002012,10.08
CA-2017-166856,2017-09-18,TEC-AC-10004992,101.34
CA-2016-153157,2016-11-09,TEC-PH-10003171,224.75
US-2017-125647,2017-09-23,OFF-AP-10000390,73.176
US-2017-125647,2017-09-23,OFF-PA-10004888,20.736
US-2017-125647,2017-09-23,TEC-PH-10004188,39.984
CA-2014-132542,2014-06-10,OFF-BI-10004099,15.36
CA-2015-110877,2015-10-23,OFF-PA-10004621,36.288
CA-2015-110877,2015-10-23,TEC-PH-10002103,150.384
US-2016-151827,2016-03-31,TEC-PH-10002789,280.782
US-2016-151827,2016-03-31,TEC-AC-10003289,31.984
US-2016-163258,2016-12-29,OFF-BI-10000138,11.232
CA-2017-103009,2017-03-11,OFF-PA-10001215,26.4
US-2017-120649,2017-01-20,OFF-AR-10001545,3.52
CA-2016-153598,2016-03-12,TEC-AC-10003870,1649.95
CA-2016-153598,2016-03-12,FUR-FU-10001085,111.9
US-2016-108497,2016-06-14,FUR-BO-10004218,599.165
CA-2016-113096,2016-02-09,OFF-ST-10003455,46.53
CA-2014-136861,2014-05-09,FUR-FU-10001967,31.984
CA-2017-117422,2017-10-21,OFF-AP-10000938,161.568
CA-2017-117422,2017-10-21,OFF-PA-10002195,4.064
CA-2017-117422,2017-10-21,OFF-BI-10002799,6.216
CA-2017-129707,2017-04-25,OFF-AR-10000246,8.896
CA-2015-160171,2015-10-19,OFF-AP-10000275,1640.7
CA-2015-160171,2015-10-19,TEC-AC-10000892,270.0
CA-2014-103317,2014-05-07,FUR-FU-10001591,19.52
CA-2014-103317,2014-05-07,OFF-BI-10001787,9.81
CA-2014-103317,2014-05-07,FUR-FU-10003192,213.216
CA-2016-167115,2016-04-04,OFF-BI-10004600,588.784
US-2017-153633,2017-11-13,OFF-AR-10002335,2.064
CA-2017-155929,2017-09-09,OFF-PA-10000859,6.368
CA-2015-148712,2015-04-17,TEC-AC-10003198,99.6
CA-2015-148712,2015-04-17,OFF-BI-10001900,62.296
CA-2015-148712,2015-04-17,OFF-AR-10000614,10.71
CA-2016-128307,2016-07-25,OFF-EN-10003040,20.936
US-2016-127425,2016-08-26,TEC-PH-10003442,33.0
US-2016-127425,2016-08-26,TEC-AC-10002800,249.95
US-2014-119081,2014-12-09,OFF-SU-10000157,357.93
US-2014-119081,2014-12-09,TEC-AC-10001542,57.4
US-2014-119081,2014-12-09,OFF-BI-10004519,331.96
US-2014-119081,2014-12-09,FUR-FU-10003464,40.56
CA-2016-140613,2016-07-22,OFF-SU-10004261,86.2
US-2017-108700,2017-05-19,OFF-PA-10004733,38.016
CA-2017-160962,2017-04-28,OFF-ST-10001325,8.384
CA-2017-160962,2017-04-28,OFF-AR-10003056,6.848
CA-2017-130631,2017-12-29,OFF-FA-10000089,19.6
CA-2017-130631,2017-12-29,FUR-FU-10004093,68.46
CA-2017-116680,2017-04-09,OFF-BI-10004022,13.344
CA-2017-116680,2017-04-09,FUR-TA-10001771,1478.272
US-2014-107405,2014-03-21,OFF-ST-10002301,16.272
CA-2017-101574,2017-09-28,FUR-FU-10001706,9.24
CA-2014-146591,2014-01-19,OFF-BI-10003676,32.34
CA-2014-146591,2014-01-19,OFF-PA-10000659,56.064
CA-2014-146591,2014-01-19,OFF-EN-10002504,108.72
CA-2014-146591,2014-01-19,FUR-BO-10001972,181.47
